id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,gc_distance,trip_duration,google_distance,google_duration
id2646142,1,1/3/2016 15:43,1/3/2016 15:53,1,-73.98007202,40.78365326,-73.95082092,40.79199982,N,1.635732756,588,3787,775
id3633715,1,1/3/2016 15:43,1/3/2016 15:51,1,-74.00601196,40.7399025,-74.01061249,40.71886826,N,1.473567375,510,3038,725
id0906029,1,1/3/2016 15:43,1/3/2016 15:56,2,-73.98995209,40.71923447,-73.9741745,40.74901581,N,2.217928324,777,6078,920
id2983210,1,1/3/2016 15:43,1/3/2016 15:49,1,-73.97073364,40.76462555,-73.97737122,40.75873184,N,0.535397303,325,1832,664
id3448734,2,1/3/2016 15:43,1/3/2016 15:54,1,-73.98986816,40.73781967,-73.97548676,40.74623108,N,0.951344625,660,2037,610
id2521953,2,1/3/2016 15:43,1/3/2016 15:45,1,-73.98132324,40.73077011,-73.98455048,40.72806931,N,0.251814335,110,675,219
id0074587,1,1/3/2016 15:44,1/3/2016 15:53,1,-73.98934937,40.69083786,-73.99841309,40.71998596,N,2.069719723,527,3938,665
id3178669,2,1/3/2016 15:44,1/3/2016 16:02,1,-73.99119568,40.74942398,-73.95782471,40.77641296,N,2.555556623,1048,5115,1325
id1194490,1,1/3/2016 15:44,1/3/2016 15:49,1,-73.95373535,40.76682281,-73.95517731,40.77939606,N,0.872243049,343,1934,429
id1574211,2,1/3/2016 15:44,1/3/2016 15:49,5,-73.97808838,40.78356934,-73.9621582,40.77906036,N,0.890009952,289,2139,438
id3948128,1,1/3/2016 15:45,1/3/2016 16:01,1,-73.99519348,40.74966049,-73.96309662,40.7583847,N,1.785307809,916,4099,1119
id1794432,2,1/3/2016 15:45,1/3/2016 15:57,1,-73.98564911,40.7783432,-73.97468567,40.75331879,N,1.82223325,714,4155,1050
id1250803,1,1/3/2016 15:45,1/3/2016 15:49,1,-73.95014954,40.77627563,-73.96389008,40.7737236,N,0.740462169,249,1698,475
id1485199,2,1/3/2016 15:45,1/3/2016 16:00,2,-73.98925018,40.73007965,-73.97400665,40.76150131,N,2.313672009,865,4290,1075
id2664415,2,1/3/2016 15:45,1/3/2016 16:09,1,-74.0016098,40.71581268,-73.97637177,40.75743866,N,3.165956095,1449,9513,1274
id2499854,1,1/3/2016 15:45,1/3/2016 15:49,1,-73.99273682,40.73768234,-73.99675751,40.72568512,N,0.85548176,263,1722,445
id3234425,2,1/3/2016 15:46,1/3/2016 16:38,4,-73.78885651,40.64733887,-73.99354553,40.74153137,N,12.54689518,3088,29014,2574
id1671153,2,1/3/2016 15:46,1/3/2016 16:09,1,-74.0169754,40.70600128,-73.97659302,40.78805161,N,6.052097198,1412,10577,1856
id1537413,2,1/3/2016 15:47,1/3/2016 15:58,1,-74.00521088,40.72103119,-73.99093628,40.72209167,N,0.751284454,648,1866,662
id0368257,1,1/3/2016 15:47,1/3/2016 15:57,1,-73.97099304,40.76431656,-73.98753357,40.77620697,N,1.193672595,598,2368,570
id2575412,2,1/3/2016 15:47,1/3/2016 15:59,4,-73.98983765,40.75672913,-73.96453094,40.75812149,N,1.328336138,697,3160,912
id0259055,2,1/3/2016 15:48,1/3/2016 16:02,1,-73.96627045,40.76190948,-73.98449707,40.77891159,N,1.513572193,856,3190,765
id1003576,2,1/3/2016 15:48,1/3/2016 15:55,2,-73.98518372,40.75795746,-73.98473358,40.74838638,N,0.661903409,464,1509,449
id0337851,2,1/3/2016 15:48,1/3/2016 16:03,3,-73.97543335,40.76517868,-73.99156189,40.74990082,N,1.35197929,876,2528,737
id0853225,2,1/3/2016 15:48,1/3/2016 15:54,2,-73.98272705,40.74237823,-73.97814178,40.734272,N,0.609531651,350,1367,399
id3803167,1,1/3/2016 15:48,1/3/2016 15:58,1,-73.99152374,40.75014114,-73.9850235,40.76407623,N,1.021445942,619,2138,760
id0548401,2,1/3/2016 15:48,1/3/2016 15:55,2,-73.94927979,40.78181839,-73.96308136,40.77421188,N,0.893364491,418,2227,603
id3898103,2,1/3/2016 15:49,1/3/2016 16:05,1,-73.98374939,40.72137833,-73.95127106,40.77841187,N,4.292903118,991,9975,934
id2656912,1,1/3/2016 15:49,1/3/2016 16:08,1,-73.96363068,40.77428055,-73.99000549,40.75640869,N,1.852486941,1137,3979,1178
id2236449,1,1/3/2016 15:49,1/3/2016 16:02,1,-73.97644043,40.78873062,-73.98085022,40.76000595,N,1.998613339,767,5019,995
id1901435,2,1/3/2016 15:49,1/3/2016 15:57,1,-73.97823334,40.75896072,-73.96283722,40.76741028,N,0.995271339,522,2124,664
id2497308,1,1/3/2016 15:49,1/3/2016 16:06,3,-73.96538544,40.77471924,-73.98460388,40.73548126,N,2.892481464,1011,7108,1217
id3602755,1,1/3/2016 15:49,1/3/2016 15:54,2,-73.98593903,40.75160599,-73.98543549,40.7596283,N,0.555070471,311,1196,401
id3465482,1,1/3/2016 15:50,1/3/2016 15:58,1,-73.99523163,40.7593956,-73.99021149,40.75143433,N,0.609772872,479,1372,462
id1124871,2,1/3/2016 15:50,1/3/2016 16:05,1,-73.99433899,40.75085068,-73.96173096,40.8111496,N,4.503277264,942,9904,1226
id1127907,2,1/3/2016 15:50,1/3/2016 15:59,6,-73.99862671,40.73497009,-73.98548126,40.74726868,N,1.093760911,497,2673,727
id3852743,2,1/3/2016 15:51,1/3/2016 16:08,1,-73.98195648,40.77400208,-73.9838028,40.7440567,N,2.071864107,1063,4897,1259
id0079461,1,1/3/2016 15:51,1/3/2016 15:59,1,-73.98564148,40.77846146,-73.97499084,40.76368332,N,1.163588374,478,2213,656
id2576158,1,1/3/2016 15:51,1/3/2016 16:01,2,-73.98704529,40.72526932,-74.00176239,40.73950577,N,1.249864556,587,2629,726
id3295644,2,1/3/2016 15:51,1/3/2016 15:52,3,-73.97515869,40.78253555,-73.97515869,40.78253555,N,0,100,0,0
id1110544,2,1/3/2016 15:51,1/3/2016 15:53,5,-73.99682617,40.74249649,-74.00045013,40.73748398,N,0.395000597,106,636,123
id3687832,2,1/3/2016 15:52,1/3/2016 15:57,1,-73.99835968,40.71313095,-74.00880432,40.70848083,N,0.634577912,284,1369,386
id0768253,2,1/3/2016 15:52,1/3/2016 16:19,1,-74.00392914,40.74783325,-73.97977448,40.67936325,N,4.898410638,1658,11978,1864
id1257229,2,1/3/2016 15:52,1/3/2016 16:12,1,-73.95527649,40.77690887,-73.9920578,40.74964142,N,2.694175428,1206,5360,1508
id1394104,2,1/3/2016 15:53,1/3/2016 16:02,1,-73.94571686,40.77354813,-73.96334839,40.77267838,N,0.924776376,551,2431,686
id1638931,2,1/3/2016 15:53,1/3/2016 15:58,1,-73.98153687,40.77833939,-73.98203278,40.77151871,N,0.472110132,257,1555,433
id0320579,2,1/3/2016 15:53,1/3/2016 15:54,1,-73.96569061,40.76273346,-73.96018982,40.76793289,N,0.460478535,85,852,166
id0178023,1,1/3/2016 15:53,1/3/2016 15:59,1,-73.99451447,40.73649216,-73.98069763,40.7378006,N,0.729182808,310,1656,552
id0262009,2,1/3/2016 15:54,1/3/2016 15:57,1,-73.96546936,40.77159882,-73.9599762,40.7763176,N,0.434762299,143,840,177
id2445766,2,1/3/2016 15:54,1/3/2016 16:04,1,-73.99337769,40.73332977,-73.97949219,40.76217651,N,2.122105735,654,3877,1049
id0697374,1,1/3/2016 15:54,1/3/2016 15:58,1,-73.95212555,40.77769089,-73.95877075,40.7715683,N,0.547738896,214,1051,254
id1719798,2,1/3/2016 15:54,1/3/2016 16:00,1,-73.91338348,40.75363922,-73.91680145,40.76303101,N,0.673303981,408,1927,522
id3082299,1,1/3/2016 15:55,1/3/2016 16:42,1,-73.77675629,40.64544678,-73.95122528,40.71182632,N,10.23080683,2797,25953,2213
id2194043,2,1/3/2016 15:55,1/3/2016 15:57,1,-73.98366547,40.73820496,-73.98095703,40.7417717,N,0.284396093,80,459,110
id2732103,2,1/3/2016 15:56,1/3/2016 16:13,1,-73.98379517,40.75499344,-73.95657349,40.74467468,N,1.593726,1015,4997,1010
id2167106,1,1/3/2016 15:56,1/3/2016 16:10,1,-73.99016571,40.75225449,-73.99988556,40.73446655,N,1.330562688,801,2367,654
id1355559,1,1/3/2016 15:56,1/3/2016 16:05,1,-73.97251129,40.76527405,-73.97470856,40.7568512,N,0.593381931,494,1252,373
id3944669,2,1/3/2016 15:57,1/3/2016 16:04,5,-74.00011444,40.71922684,-73.98866272,40.72904205,N,0.905509387,416,1795,602
id1688732,2,1/3/2016 15:58,1/3/2016 16:07,1,-73.98979187,40.72572327,-73.99972534,40.74265671,N,1.28072873,517,2879,800
id2474633,2,1/3/2016 15:58,1/3/2016 16:09,1,-73.98997498,40.75703049,-73.97402954,40.75559616,N,0.840647954,694,1761,596
id3355814,1,1/3/2016 15:58,1/3/2016 16:00,1,-73.98531342,40.75867462,-73.99042511,40.75149536,N,0.563747238,128,931,265
id1573184,1,1/3/2016 15:59,1/3/2016 16:10,1,-73.99448395,40.75600815,-73.97194672,40.7472496,N,1.32617236,644,2357,783
id3364378,1,1/3/2016 15:59,1/3/2016 17:04,1,-73.98706055,40.76037598,-73.97458649,40.79508209,N,2.485890914,3900,6464,789
id0126389,1,1/3/2016 15:59,1/3/2016 16:19,2,-73.96125031,40.80170441,-73.99368286,40.74329376,N,4.379301996,1165,9995,1560
id2572595,2,1/3/2016 15:59,1/3/2016 16:06,1,-73.9708786,40.75159836,-73.99006653,40.7385788,N,1.348741831,407,2767,697
id2649325,2,1/3/2016 15:59,1/3/2016 16:17,1,-73.98953247,40.75270081,-73.99101257,40.71767044,N,2.422286767,1070,7769,1206
id3831486,2,1/3/2016 15:59,1/3/2016 16:06,1,-73.98655701,40.75865936,-73.98531342,40.76791,N,0.642643258,376,1366,358
id3626867,2,1/3/2016 15:59,1/3/2016 16:06,2,-73.96523285,40.77505875,-73.97383881,40.76306915,N,0.943157403,385,1518,400
id3211781,2,1/3/2016 16:00,1/3/2016 16:26,1,-74.00592804,40.73615646,-73.91823578,40.87068176,N,10.36766636,1540,18462,1925
id3239601,1,1/3/2016 16:00,1/3/2016 16:13,1,-73.98901367,40.76854706,-73.9695282,40.80020142,N,2.413684743,812,4677,514
id3014559,1,1/3/2016 16:00,1/3/2016 16:11,4,-73.97621155,40.77638245,-73.97563934,40.75201035,N,1.684690199,660,3720,947
id1374067,1,1/3/2016 16:01,1/3/2016 16:12,1,-73.98578644,40.76299667,-73.9625473,40.76465607,N,1.221882453,612,3841,926
id2793980,1,1/3/2016 16:01,1/3/2016 16:16,1,-73.97170258,40.74721909,-73.86440277,40.77002716,N,5.834200628,894,14668,1067
id1430148,2,1/3/2016 16:01,1/3/2016 16:04,2,-73.99227142,40.74952698,-73.99713135,40.74073029,N,0.659072096,183,2163,568
id2688882,1,1/3/2016 16:01,1/3/2016 16:08,2,-73.98983765,40.71921158,-74.00453186,40.73085022,N,1.113270599,396,2233,669
id1853792,1,1/3/2016 16:01,1/3/2016 16:13,1,-73.96710968,40.7634697,-73.99195099,40.73936844,N,2.113322546,696,3892,998
id3428523,2,1/3/2016 16:01,1/3/2016 16:45,1,-73.94754028,40.81689072,-74.17735291,40.69086075,N,14.85363553,2671,40882,2187
id1039670,1,1/3/2016 16:01,1/3/2016 16:33,1,-73.9850769,40.75338364,-73.95798492,40.74271393,N,1.598731849,1969,4360,854
id2150651,1,1/3/2016 16:02,1/3/2016 16:08,1,-73.96242523,40.75914383,-73.95722198,40.7772522,N,1.28081172,391,2647,617
id1540172,2,1/3/2016 16:02,1/3/2016 16:49,1,-73.9933548,40.72205353,-74.17736816,40.69079208,N,9.879909191,2772,24185,1771
id2796261,1,1/3/2016 16:02,1/3/2016 16:04,1,-73.98167419,40.73091125,-73.97685242,40.72703171,N,0.368328662,124,760,192
id0196952,1,1/3/2016 16:02,1/3/2016 16:10,1,-74.0014267,40.74732971,-73.98792267,40.74569702,N,0.716020572,483,1849,551
id3864931,2,1/3/2016 16:02,1/3/2016 16:07,3,-74.00689697,40.7193718,-74.01040649,40.71070862,N,0.626326299,282,1347,399
id1140958,2,1/3/2016 16:02,1/3/2016 16:22,2,-73.99922943,40.72008133,-73.95182037,40.70159912,N,2.792900872,1208,5161,977
id0124445,1,1/3/2016 16:02,1/3/2016 16:15,1,-73.97711182,40.75906754,-73.99195862,40.74972153,N,1.010644404,761,2099,600
id2742975,1,1/3/2016 16:03,1/3/2016 16:07,1,-73.9896698,40.73846054,-73.98358154,40.73838043,N,0.318869056,248,884,337
id2005693,1,1/3/2016 16:03,1/3/2016 16:06,2,-73.96337128,40.76589966,-73.95426941,40.77858353,N,0.997700692,186,1602,263
id2806352,2,1/3/2016 16:03,1/3/2016 16:11,1,-73.97928619,40.76182938,-73.96582794,40.76239014,N,0.705576333,481,2219,795
id0848632,1,1/3/2016 16:03,1/3/2016 16:09,2,-73.99228668,40.75655365,-73.98242188,40.76296234,N,0.680345614,394,1664,568
id3988875,2,1/3/2016 16:03,1/3/2016 16:52,1,-73.78922272,40.64126968,-74.00614166,40.71084976,N,12.34506534,2956,34461,2777
id2240516,1,1/3/2016 16:03,1/3/2016 16:11,2,-73.96091461,40.77000809,-73.96661377,40.7934494,N,1.647319132,487,3736,704
id0662746,2,1/3/2016 16:03,1/3/2016 16:19,1,-73.997612,40.75653839,-74.00453949,40.71640015,N,2.797686834,950,5486,1199
id0251258,2,1/3/2016 16:04,1/3/2016 16:10,4,-73.96276855,40.77551651,-73.94657898,40.78424835,N,1.040214375,364,2211,469
id2583749,1,1/3/2016 16:04,1/3/2016 16:13,1,-73.98098755,40.76076889,-73.96767426,40.7625618,N,0.707857602,540,2468,817
id1368948,2,1/3/2016 16:04,1/3/2016 16:17,2,-73.99182129,40.74964905,-73.98397827,40.72705078,N,1.614928843,745,3644,977
id2919371,1,1/3/2016 16:04,1/3/2016 16:12,1,-73.9798584,40.77085114,-73.98121643,40.78106689,N,0.709608107,483,1582,432
id2451894,1,1/3/2016 16:05,1/3/2016 16:08,1,-73.94488525,40.7915802,-73.94926453,40.79442978,N,0.30214403,203,561,213
id2161909,1,1/3/2016 16:05,1/3/2016 16:11,2,-73.9794693,40.75048065,-73.98127747,40.7591362,N,0.605652873,362,1350,409
id0250296,1,1/3/2016 16:06,1/3/2016 16:18,1,-73.9595108,40.76277161,-73.99085999,40.73360825,N,2.599366234,759,5513,918
id2596664,2,1/3/2016 16:06,1/3/2016 16:12,1,-73.95399475,40.77038193,-73.95463562,40.77926254,N,0.614679935,345,1765,495
id2426918,1,1/3/2016 16:06,1/3/2016 16:08,1,-73.96389008,40.77405548,-73.95753479,40.78281784,N,0.690916848,137,1125,190
id0778166,2,1/3/2016 16:06,1/3/2016 16:18,1,-73.97522736,40.7901535,-73.96855927,40.77027512,N,1.417477679,673,3164,702
id1675181,2,1/3/2016 16:06,1/3/2016 16:15,2,-73.95674133,40.77101898,-73.97824097,40.74485016,N,2.130224388,542,3595,869
id1720073,1,1/3/2016 16:07,1/3/2016 16:10,1,-73.98408508,40.78033066,-73.97817993,40.78856659,N,0.64768071,168,1042,261
id2264646,1,1/3/2016 16:07,1/3/2016 16:19,1,-73.9857254,40.74440384,-73.95422363,40.77030182,N,2.433810933,719,4719,1048
id3981345,2,1/3/2016 16:07,1/3/2016 16:10,2,-73.97001648,40.76295853,-73.97457886,40.7544899,N,0.63214791,206,1167,363
id0309504,1,1/3/2016 16:07,1/3/2016 16:29,1,-73.97851563,40.72889328,-73.97823334,40.77210236,N,2.986336401,1358,6783,1228
id2010748,1,1/3/2016 16:08,1/3/2016 16:21,2,-74.00879669,40.73946762,-74.00061035,40.72113037,N,1.337896556,833,2959,843
id3062653,1,1/3/2016 16:08,1/3/2016 16:18,1,-74.00643158,40.74465561,-74.00153351,40.72624588,N,1.297946222,595,2769,819
id0780722,2,1/3/2016 16:08,1/3/2016 16:21,1,-74.00140381,40.74745941,-73.97046661,40.75634003,N,1.732132388,753,4129,1091
id0257995,1,1/3/2016 16:08,1/3/2016 16:20,1,-74.0042572,40.70766449,-73.97811127,40.72942734,N,2.034218053,674,5822,702
id1052506,2,1/3/2016 16:08,1/3/2016 16:26,5,-73.98653412,40.74933243,-73.94895172,40.78010178,N,2.896970352,1079,7524,1108
id1510784,2,1/3/2016 16:08,1/3/2016 16:12,6,-74.0044632,40.73059845,-74.00891876,40.71543121,N,1.073914704,235,1778,424
id2887356,2,1/3/2016 16:08,1/3/2016 16:26,3,-73.98458862,40.7288208,-73.99146271,40.7502594,N,1.524780392,1080,3506,1078
id0937143,1,1/3/2016 16:09,1/3/2016 16:37,6,-73.99736023,40.75138092,-73.96105194,40.65237808,N,7.101900077,1647,14926,1996
id3680047,1,1/3/2016 16:09,1/3/2016 16:15,1,-73.97143555,40.75582886,-73.97332001,40.74359894,N,0.850983052,379,1794,433
id1158457,1,1/3/2016 16:09,1/3/2016 16:22,1,-73.97949982,40.73545837,-73.95435333,40.77903366,N,3.286771113,802,8064,924
id1844940,1,1/3/2016 16:09,1/3/2016 16:15,1,-73.94870758,40.77394485,-73.95973969,40.76029205,N,1.106261205,374,1867,535
id1718066,1,1/3/2016 16:09,1/3/2016 16:18,1,-74.00400543,40.72565842,-73.9955368,40.7496109,N,1.713796416,505,3231,797
id0985988,2,1/3/2016 16:09,1/3/2016 16:37,1,-73.87055206,40.77370453,-73.93174744,40.79278564,N,3.463330327,1696,13890,1249
id3567923,1,1/3/2016 16:09,1/3/2016 16:21,1,-73.99239349,40.73791504,-74.01114655,40.70830917,N,2.269699748,762,5413,1456
id1419673,2,1/3/2016 16:10,1/3/2016 16:22,1,-73.97686005,40.78499603,-73.94550323,40.77812576,N,1.708297744,716,3732,877
id3365729,1,1/3/2016 16:10,1/3/2016 16:20,2,-73.96728516,40.76930618,-73.98327637,40.77746201,N,1.009076227,574,2701,714
id2831220,1,1/3/2016 16:10,1/3/2016 17:15,2,-73.78305054,40.64425278,-73.99654388,40.72852325,N,12.61374941,3900,30545,2811
id0457449,1,1/3/2016 16:10,1/3/2016 16:20,2,-73.99691772,40.7238884,-74.00192261,40.73697662,N,0.941776298,541,2476,720
id0897907,1,1/3/2016 16:11,1/3/2016 16:27,1,-74.0039978,40.74288177,-73.97738647,40.71923065,N,2.148090817,937,4446,1359
id2498070,2,1/3/2016 16:11,1/3/2016 16:17,1,-73.97538757,40.75851059,-73.95957184,40.77394104,N,1.35006102,379,2981,852
id0815301,2,1/3/2016 16:11,1/3/2016 16:47,1,-73.97388458,40.76493835,-73.79022217,40.64363861,N,12.76232697,2150,28146,2165
id3273581,1,1/3/2016 16:12,1/3/2016 16:19,2,-73.96025848,40.76168442,-73.95197296,40.78375626,N,1.585890256,409,3045,585
id2952792,1,1/3/2016 16:12,1/3/2016 16:19,1,-73.98505402,40.74804306,-73.98513794,40.75350189,N,0.377300686,416,1202,403
id2665242,2,1/3/2016 16:12,1/3/2016 16:14,1,-73.96408844,40.7710495,-73.9684906,40.76966858,N,0.249398945,155,654,219
id0307333,1,1/3/2016 16:12,1/3/2016 16:14,1,-74.00628662,40.70660019,-74.01187897,40.70384598,N,0.349401482,130,1179,420
id2440038,1,1/3/2016 16:12,1/3/2016 16:20,1,-73.96470642,40.76019287,-73.9852829,40.7387619,N,1.831523608,461,3291,733
id2287802,2,1/3/2016 16:12,1/3/2016 16:16,1,-73.96858978,40.76167297,-73.97045135,40.75276184,N,0.623536407,271,1310,326
id1210637,2,1/3/2016 16:12,1/3/2016 16:20,1,-73.94832611,40.77652359,-73.96946716,40.78542709,N,1.265984653,443,2169,552
id0522030,1,1/3/2016 16:12,1/3/2016 16:23,1,-73.96619415,40.76226807,-73.98873901,40.75768661,N,1.221950753,671,2784,907
id1871377,2,1/3/2016 16:12,1/3/2016 16:47,5,-73.78934479,40.64762115,-73.95639801,40.67498779,N,8.960034205,2104,18407,2351
id0290050,1,1/3/2016 16:12,1/3/2016 16:24,2,-73.98659515,40.72172546,-73.94691467,40.72506332,N,2.091162332,679,5637,708
id0458515,2,1/3/2016 16:12,1/3/2016 16:36,2,-73.96499634,40.76002884,-73.87290192,40.7118187,N,5.86188219,1418,14049,1414
id2071100,2,1/3/2016 16:12,1/3/2016 17:19,2,-73.77669525,40.64541245,-73.98154449,40.76602554,N,13.58948626,3979,30277,2900
id0750996,2,1/3/2016 16:13,1/3/2016 16:22,1,-73.99095917,40.71953964,-73.9786911,40.74497986,N,1.871957243,547,3317,862
id0576091,1,1/3/2016 16:13,1/3/2016 16:15,1,-73.96338654,40.76212692,-73.96260071,40.76771164,Y,0.388161105,136,917,212
id2053253,2,1/3/2016 16:13,1/3/2016 16:25,1,-73.97782135,40.75724792,-73.98968506,40.72462845,N,2.338452436,759,4527,1078
id0796987,2,1/3/2016 16:13,1/3/2016 16:18,1,-73.98693085,40.75099182,-73.99492645,40.75531006,N,0.514104663,315,911,302
id1125830,2,1/3/2016 16:13,1/3/2016 16:39,1,-73.98956299,40.76274872,-73.86447144,40.77009964,N,6.567533445,1570,17429,1853
id3144312,1,1/3/2016 16:13,1/3/2016 16:17,2,-73.96911621,40.76124573,-73.97975922,40.757267,N,0.621325212,278,1420,425
id3653727,2,1/3/2016 16:14,1/3/2016 16:19,2,-73.98174286,40.76549911,-73.99440002,40.75947189,N,0.782638229,320,1979,632
id0819814,2,1/3/2016 16:14,1/3/2016 16:38,6,-73.98690796,40.74547577,-73.9536438,40.82180786,N,5.555298612,1445,11126,1646
id3900021,1,1/3/2016 16:14,1/3/2016 16:20,1,-73.96624756,40.7616539,-73.95202637,40.77338409,N,1.100617861,355,2167,426
id2775443,2,1/3/2016 16:15,1/3/2016 16:18,2,-73.96317291,40.77489853,-73.97316742,40.7826767,N,0.750049531,222,1447,246
id2275573,1,1/3/2016 16:15,1/3/2016 16:24,1,-73.99110413,40.77025986,-73.96949005,40.76138306,N,1.287020531,528,2071,552
id1162344,1,1/3/2016 16:15,1/3/2016 16:17,1,-73.95818329,40.77310944,-73.95220184,40.78389359,N,0.808392947,145,1433,258
id1197074,2,1/3/2016 16:15,1/3/2016 16:29,2,-73.97393799,40.76322174,-73.99526978,40.73394012,N,2.311486276,864,3720,902
id3271171,2,1/3/2016 16:15,1/3/2016 16:21,1,-73.96382141,40.76459885,-73.96051788,40.75767899,N,0.508557292,334,1148,369
id3967490,2,1/3/2016 16:15,1/3/2016 16:28,1,-73.97803497,40.75891876,-73.99230957,40.74927521,N,1.001360449,783,2904,940
id3967102,1,1/3/2016 16:16,1/3/2016 16:20,3,-73.97003174,40.75314713,-73.96666718,40.76144028,N,0.599617518,240,1151,356
id2985428,2,1/3/2016 16:16,1/3/2016 16:23,1,-73.95536804,40.78287888,-73.93952179,40.80519867,N,1.751285777,431,3267,588
id0789225,1,1/3/2016 16:16,1/3/2016 16:32,3,-74.00958252,40.71286011,-73.98512268,40.75619125,N,3.257189723,949,5435,1330
id2354072,1,1/3/2016 16:17,1/3/2016 16:26,1,-73.99088287,40.75091171,-73.98735809,40.73617172,N,1.035306222,517,2339,699
id3613473,2,1/3/2016 16:18,1/3/2016 16:40,1,-74.00205994,40.71525955,-73.97808075,40.76300049,N,3.530372302,1325,10195,1522
id3691153,1,1/3/2016 16:18,1/3/2016 16:34,2,-74.01137543,40.71034241,-73.97281647,40.755867,N,3.738612392,932,8885,1093
id3402404,1,1/3/2016 16:18,1/3/2016 16:33,1,-73.99669647,40.72478867,-73.94889069,40.72444534,N,2.504055723,913,6393,996
id2881538,2,1/3/2016 16:19,1/3/2016 16:25,3,-73.97814941,40.75770187,-73.98841858,40.75917053,N,0.547097271,375,1140,381
id1887882,1,1/3/2016 16:19,1/3/2016 16:29,3,-73.9731369,40.76409912,-73.97977448,40.77772903,N,1.004024441,644,2738,635
id3852242,2,1/3/2016 16:19,1/3/2016 16:27,2,-73.97032166,40.76479721,-73.97285461,40.78430176,N,1.354516802,476,2972,561
id1135974,2,1/3/2016 16:20,1/3/2016 16:25,1,-73.97896576,40.75604248,-73.98253632,40.74528122,N,0.766875575,300,1701,487
id2006847,1,1/3/2016 16:20,1/3/2016 17:22,2,-73.78987122,40.64693832,-73.98294067,40.77435684,N,13.41100289,3750,35119,2973
id0783821,2,1/3/2016 16:20,1/3/2016 16:35,1,-73.98529816,40.73593903,-73.95037842,40.78379822,N,3.779216692,911,8163,1022
id3080854,1,1/3/2016 16:20,1/3/2016 16:27,1,-73.98902893,40.73416138,-73.97890472,40.72836685,N,0.664470686,469,1206,386
id2380106,2,1/3/2016 16:21,1/3/2016 16:24,1,-73.97498322,40.79034042,-73.96788025,40.80036163,N,0.786003757,202,1727,392
id1908489,1,1/3/2016 16:21,1/3/2016 16:29,1,-73.97768402,40.7383461,-73.95568085,40.76839066,N,2.374602429,491,3823,755
id2169122,1,1/3/2016 16:21,1/3/2016 17:16,1,-73.78977203,40.64279938,-73.9907608,40.77471542,N,13.92829181,3297,45334,3106
id0993727,1,1/3/2016 16:21,1/3/2016 16:32,2,-73.98561096,40.73579025,-73.97815704,40.75661087,N,1.49096078,664,2977,753
id2572029,1,1/3/2016 16:21,1/3/2016 16:30,1,-73.99876404,40.71722031,-73.98397827,40.73762131,N,1.608640034,505,2879,771
id2954865,1,1/3/2016 16:22,1/3/2016 16:27,1,-74.00384521,40.73806381,-73.99476624,40.75007248,N,0.956462757,313,1576,458
id1092031,2,1/3/2016 16:22,1/3/2016 17:04,1,-73.78029633,40.64733124,-73.96143341,40.76528168,N,12.51059962,2572,33192,2353
id2928292,1,1/3/2016 16:22,1/3/2016 16:28,1,-73.98834991,40.75923157,-73.99000549,40.76710129,N,0.550759634,375,1244,308
id3193364,1,1/3/2016 16:23,1/3/2016 16:26,1,-73.97829437,40.75759125,-73.9825058,40.75153351,N,0.473176085,156,769,200
id0894913,1,1/3/2016 16:23,1/3/2016 16:26,1,-74.00107574,40.74708939,-73.99833679,40.74131393,N,0.424140565,190,957,232
id1841745,1,1/3/2016 16:23,1/3/2016 16:25,1,-73.99800873,40.73565292,-73.99409485,40.74117279,N,0.433063893,90,697,153
id1528281,2,1/3/2016 16:23,1/3/2016 16:29,6,-73.97937775,40.75944901,-73.97702026,40.76437378,N,0.362047226,362,1713,616
